user_id,name,email,phone,address,signup_date,last_login,loyalty_points,membership_status,preferred_payment_method,record_type,product_id,category,price,cost,stock_quantity,rating,discount,order_id,order_date,status,payment_method,shipping_address,total_amount,quantity,review_id,review_text,review_date
,,,,,,,,,,order_item,697.0,,,,,,,47.0,,,,,,2.0,,,
,,,,,,,,,,order_item,783.0,,,,,,,48.0,,,,,,2.0,,,
,,,,,,,,,,order_item,450.0,,,,,,,48.0,,,,,,1.0,,,
,,,,,,,,,,order_item,334.0,,,,,,,48.0,,,,,,2.0,,,
,,,,,,,,,,order_item,996.0,,,,,,,49.0,,,,,,3.0,,,
,,,,,,,,,,order_item,314.0,,,,,,,49.0,,,,,,1.0,,,
,,,,,,,,,,order_item,953.0,,,,,,,49.0,,,,,,3.0,,,
,,,,,,,,,,order_item,801.0,,,,,,,50.0,,,,,,3.0,,,
,,,,,,,,,,order_item,356.0,,,,,,,50.0,,,,,,2.0,,,
,,,,,,,,,,order_item,346.0,,,,,,,51.0,,,,,,2.0,,,
,,,,,,,,,,order_item,861.0,,,,,,,52.0,,,,,,1.0,,,
,,,,,,,,,,order_item,354.0,,,,,,,52.0,,,,,,1.0,,,
,,,,,,,,,,order_item,859.0,,,,,,,53.0,,,,,,3.0,,,
,,,,,,,,,,order_item,579.0,,,,,,,53.0,,,,,,2.0,,,
,,,,,,,,,,order_item,205.0,,,,,,,54.0,,,,,,3.0,,,
,,,,,,,,,,order_item,322.0,,,,,,,55.0,,,,,,2.0,,,
,,,,,,,,,,order_item,22.0,,,,,,,56.0,,,,,,3.0,,,
,,,,,,,,,,order_item,544.0,,,,,,,56.0,,,,,,2.0,,,
,,,,,,,,,,order_item,541.0,,,,,,,56.0,,,,,,1.0,,,
,,,,,,,,,,order_item,901.0,,,,,,,56.0,,,,,,1.0,,,
,,,,,,,,,,order_item,37.0,,,,,,,57.0,,,,,,2.0,,,
,,,,,,,,,,order_item,468.0,,,,,,,57.0,,,,,,3.0,,,
,,,,,,,,,,order_item,355.0,,,,,,,57.0,,,,,,1.0,,,
,,,,,,,,,,order_item,231.0,,,,,,,57.0,,,,,,2.0,,,
,,,,,,,,,,order_item,560.0,,,,,,,57.0,,,,,,2.0,,,
,,,,,,,,,,order_item,550.0,,,,,,,58.0,,,,,,3.0,,,
,,,,,,,,,,order_item,636.0,,,,,,,58.0,,,,,,2.0,,,
,,,,,,,,,,order_item,871.0,,,,,,,59.0,,,,,,1.0,,,
,,,,,,,,,,order_item,797.0,,,,,,,59.0,,,,,,1.0,,,
,,,,,,,,,,order_item,63.0,,,,,,,60.0,,,,,,3.0,,,
,,,,,,,,,,order_item,264.0,,,,,,,60.0,,,,,,3.0,,,
,,,,,,,,,,order_item,803.0,,,,,,,61.0,,,,,,1.0,,,
,,,,,,,,,,order_item,4.0,,,,,,,61.0,,,,,,3.0,,,
,,,,,,,,,,order_item,977.0,,,,,,,62.0,,,,,,1.0,,,
,,,,,,,,,,order_item,594.0,,,,,,,62.0,,,,,,2.0,,,
,,,,,,,,,,order_item,709.0,,,,,,,63.0,,,,,,3.0,,,
,,,,,,,,,,order_item,895.0,,,,,,,63.0,,,,,,1.0,,,
,,,,,,,,,,order_item,445.0,,,,,,,64.0,,,,,,3.0,,,
,,,,,,,,,,order_item,645.0,,,,,,,64.0,,,,,,2.0,,,
,,,,,,,,,,order_item,290.0,,,,,,,64.0,,,,,,1.0,,,
,,,,,,,,,,order_item,859.0,,,,,,,65.0,,,,,,1.0,,,
,,,,,,,,,,order_item,426.0,,,,,,,65.0,,,,,,1.0,,,
,,,,,,,,,,order_item,464.0,,,,,,,65.0,,,,,,2.0,,,
,,,,,,,,,,order_item,132.0,,,,,,,65.0,,,,,,1.0,,,
,,,,,,,,,,order_item,668.0,,,,,,,65.0,,,,,,3.0,,,
,,,,,,,,,,order_item,344.0,,,,,,,66.0,,,,,,1.0,,,
,,,,,,,,,,order_item,743.0,,,,,,,66.0,,,,,,2.0,,,
,,,,,,,,,,order_item,696.0,,,,,,,66.0,,,,,,3.0,,,
,,,,,,,,,,order_item,441.0,,,,,,,67.0,,,,,,2.0,,,
,,,,,,,,,,order_item,679.0,,,,,,,67.0,,,,,,3.0,,,
,,,,,,,,,,order_item,962.0,,,,,,,67.0,,,,,,3.0,,,
,,,,,,,,,,order_item,635.0,,,,,,,68.0,,,,,,2.0,,,
,,,,,,,,,,order_item,538.0,,,,,,,68.0,,,,,,2.0,,,
,,,,,,,,,,order_item,996.0,,,,,,,69.0,,,,,,2.0,,,
,,,,,,,,,,order_item,20.0,,,,,,,69.0,,,,,,2.0,,,
,,,,,,,,,,order_item,748.0,,,,,,,69.0,,,,,,1.0,,,
,,,,,,,,,,order_item,187.0,,,,,,,69.0,,,,,,2.0,,,
,,,,,,,,,,order_item,60.0,,,,,,,70.0,,,,,,3.0,,,
,,,,,,,,,,order_item,284.0,,,,,,,70.0,,,,,,1.0,,,
,,,,,,,,,,order_item,62.0,,,,,,,71.0,,,,,,2.0,,,
,,,,,,,,,,order_item,388.0,,,,,,,72.0,,,,,,1.0,,,
,,,,,,,,,,order_item,725.0,,,,,,,73.0,,,,,,3.0,,,
,,,,,,,,,,order_item,97.0,,,,,,,74.0,,,,,,3.0,,,
,,,,,,,,,,order_item,441.0,,,,,,,74.0,,,,,,3.0,,,
,,,,,,,,,,order_item,14.0,,,,,,,75.0,,,,,,1.0,,,
,,,,,,,,,,order_item,574.0,,,,,,,75.0,,,,,,1.0,,,
,,,,,,,,,,order_item,448.0,,,,,,,75.0,,,,,,2.0,,,
,,,,,,,,,,order_item,427.0,,,,,,,76.0,,,,,,2.0,,,
,,,,,,,,,,order_item,126.0,,,,,,,76.0,,,,,,2.0,,,
,,,,,,,,,,order_item,623.0,,,,,,,76.0,,,,,,3.0,,,
,,,,,,,,,,order_item,257.0,,,,,,,77.0,,,,,,2.0,,,
,,,,,,,,,,order_item,24.0,,,,,,,77.0,,,,,,1.0,,,
,,,,,,,,,,order_item,421.0,,,,,,,77.0,,,,,,2.0,,,
,,,,,,,,,,order_item,981.0,,,,,,,77.0,,,,,,3.0,,,
,,,,,,,,,,order_item,725.0,,,,,,,77.0,,,,,,2.0,,,
,,,,,,,,,,order_item,70.0,,,,,,,78.0,,,,,,3.0,,,
,,,,,,,,,,order_item,36.0,,,,,,,78.0,,,,,,3.0,,,
,,,,,,,,,,order_item,848.0,,,,,,,78.0,,,,,,3.0,,,
,,,,,,,,,,order_item,317.0,,,,,,,79.0,,,,,,2.0,,,
,,,,,,,,,,order_item,951.0,,,,,,,80.0,,,,,,1.0,,,
,,,,,,,,,,order_item,428.0,,,,,,,80.0,,,,,,2.0,,,
,,,,,,,,,,order_item,760.0,,,,,,,81.0,,,,,,3.0,,,
,,,,,,,,,,order_item,142.0,,,,,,,81.0,,,,,,2.0,,,
,,,,,,,,,,order_item,195.0,,,,,,,81.0,,,,,,2.0,,,
,,,,,,,,,,order_item,94.0,,,,,,,81.0,,,,,,2.0,,,
,,,,,,,,,,order_item,9.0,,,,,,,82.0,,,,,,3.0,,,
,,,,,,,,,,order_item,470.0,,,,,,,82.0,,,,,,3.0,,,
,,,,,,,,,,order_item,881.0,,,,,,,82.0,,,,,,2.0,,,
,,,,,,,,,,order_item,746.0,,,,,,,83.0,,,,,,2.0,,,
,,,,,,,,,,order_item,204.0,,,,,,,84.0,,,,,,2.0,,,
,,,,,,,,,,order_item,798.0,,,,,,,84.0,,,,,,1.0,,,
,,,,,,,,,,order_item,503.0,,,,,,,84.0,,,,,,3.0,,,
,,,,,,,,,,order_item,833.0,,,,,,,85.0,,,,,,1.0,,,
,,,,,,,,,,order_item,810.0,,,,,,,85.0,,,,,,3.0,,,
,,,,,,,,,,order_item,885.0,,,,,,,86.0,,,,,,2.0,,,
,,,,,,,,,,order_item,433.0,,,,,,,86.0,,,,,,1.0,,,
,,,,,,,,,,order_item,547.0,,,,,,,86.0,,,,,,2.0,,,
,,,,,,,,,,order_item,264.0,,,,,,,87.0,,,,,,1.0,,,
,,,,,,,,,,order_item,69.0,,,,,,,87.0,,,,,,2.0,,,
,,,,,,,,,,order_item,332.0,,,,,,,87.0,,,,,,3.0,,,
,,,,,,,,,,order_item,181.0,,,,,,,87.0,,,,,,2.0,,,
,,,,,,,,,,order_item,53.0,,,,,,,88.0,,,,,,3.0,,,
,,,,,,,,,,order_item,993.0,,,,,,,88.0,,,,,,2.0,,,
,,,,,,,,,,order_item,502.0,,,,,,,88.0,,,,,,2.0,,,
,,,,,,,,,,order_item,379.0,,,,,,,89.0,,,,,,3.0,,,
,,,,,,,,,,order_item,645.0,,,,,,,89.0,,,,,,3.0,,,
,,,,,,,,,,order_item,866.0,,,,,,,90.0,,,,,,1.0,,,
,,,,,,,,,,order_item,934.0,,,,,,,90.0,,,,,,2.0,,,
,,,,,,,,,,order_item,292.0,,,,,,,90.0,,,,,,1.0,,,
,,,,,,,,,,order_item,982.0,,,,,,,90.0,,,,,,1.0,,,
,,,,,,,,,,order_item,231.0,,,,,,,91.0,,,,,,3.0,,,
,,,,,,,,,,order_item,699.0,,,,,,,91.0,,,,,,3.0,,,
,,,,,,,,,,order_item,309.0,,,,,,,92.0,,,,,,2.0,,,
,,,,,,,,,,order_item,269.0,,,,,,,92.0,,,,,,1.0,,,
,,,,,,,,,,order_item,709.0,,,,,,,93.0,,,,,,2.0,,,
,,,,,,,,,,order_item,232.0,,,,,,,93.0,,,,,,1.0,,,
,,,,,,,,,,order_item,857.0,,,,,,,94.0,,,,,,3.0,,,
,,,,,,,,,,order_item,648.0,,,,,,,94.0,,,,,,2.0,,,
,,,,,,,,,,order_item,739.0,,,,,,,95.0,,,,,,1.0,,,
,,,,,,,,,,order_item,201.0,,,,,,,96.0,,,,,,3.0,,,
,,,,,,,,,,order_item,483.0,,,,,,,96.0,,,,,,1.0,,,
,,,,,,,,,,order_item,477.0,,,,,,,96.0,,,,,,2.0,,,
,,,,,,,,,,order_item,864.0,,,,,,,97.0,,,,,,3.0,,,
,,,,,,,,,,order_item,108.0,,,,,,,98.0,,,,,,1.0,,,
,,,,,,,,,,order_item,769.0,,,,,,,98.0,,,,,,1.0,,,
,,,,,,,,,,order_item,69.0,,,,,,,98.0,,,,,,2.0,,,
,,,,,,,,,,order_item,565.0,,,,,,,99.0,,,,,,2.0,,,
,,,,,,,,,,order_item,66.0,,,,,,,100.0,,,,,,2.0,,,
,,,,,,,,,,order_item,128.0,,,,,,,100.0,,,,,,3.0,,,
,,,,,,,,,,order_item,82.0,,,,,,,101.0,,,,,,3.0,,,
,,,,,,,,,,order_item,597.0,,,,,,,101.0,,,,,,2.0,,,
,,,,,,,,,,order_item,275.0,,,,,,,101.0,,,,,,3.0,,,
,,,,,,,,,,order_item,690.0,,,,,,,102.0,,,,,,1.0,,,
,,,,,,,,,,order_item,232.0,,,,,,,102.0,,,,,,2.0,,,
,,,,,,,,,,order_item,364.0,,,,,,,102.0,,,,,,3.0,,,
,,,,,,,,,,order_item,849.0,,,,,,,103.0,,,,,,3.0,,,
,,,,,,,,,,order_item,893.0,,,,,,,103.0,,,,,,2.0,,,
,,,,,,,,,,order_item,551.0,,,,,,,103.0,,,,,,2.0,,,
,,,,,,,,,,order_item,316.0,,,,,,,103.0,,,,,,3.0,,,
,,,,,,,,,,order_item,364.0,,,,,,,104.0,,,,,,3.0,,,
,,,,,,,,,,order_item,875.0,,,,,,,104.0,,,,,,2.0,,,
,,,,,,,,,,order_item,246.0,,,,,,,104.0,,,,,,3.0,,,
,,,,,,,,,,order_item,260.0,,,,,,,104.0,,,,,,1.0,,,
,,,,,,,,,,order_item,397.0,,,,,,,104.0,,,,,,3.0,,,
,,,,,,,,,,order_item,291.0,,,,,,,104.0,,,,,,1.0,,,
,,,,,,,,,,order_item,509.0,,,,,,,105.0,,,,,,1.0,,,
,,,,,,,,,,order_item,786.0,,,,,,,105.0,,,,,,3.0,,,
,,,,,,,,,,order_item,833.0,,,,,,,106.0,,,,,,3.0,,,
,,,,,,,,,,order_item,877.0,,,,,,,106.0,,,,,,2.0,,,
,,,,,,,,,,order_item,639.0,,,,,,,106.0,,,,,,1.0,,,
,,,,,,,,,,order_item,278.0,,,,,,,106.0,,,,,,3.0,,,
,,,,,,,,,,order_item,467.0,,,,,,,106.0,,,,,,1.0,,,
,,,,,,,,,,order_item,925.0,,,,,,,106.0,,,,,,2.0,,,
,,,,,,,,,,order_item,56.0,,,,,,,107.0,,,,,,1.0,,,
,,,,,,,,,,order_item,95.0,,,,,,,107.0,,,,,,3.0,,,
,,,,,,,,,,order_item,276.0,,,,,,,107.0,,,,,,3.0,,,
,,,,,,,,,,order_item,605.0,,,,,,,108.0,,,,,,1.0,,,
,,,,,,,,,,order_item,532.0,,,,,,,108.0,,,,,,2.0,,,
,,,,,,,,,,order_item,205.0,,,,,,,109.0,,,,,,1.0,,,
,,,,,,,,,,order_item,272.0,,,,,,,109.0,,,,,,3.0,,,
,,,,,,,,,,order_item,65.0,,,,,,,110.0,,,,,,2.0,,,
,,,,,,,,,,order_item,718.0,,,,,,,110.0,,,,,,1.0,,,
,,,,,,,,,,order_item,454.0,,,,,,,111.0,,,,,,1.0,,,
,,,,,,,,,,order_item,99.0,,,,,,,111.0,,,,,,2.0,,,
,,,,,,,,,,order_item,72.0,,,,,,,111.0,,,,,,1.0,,,
,,,,,,,,,,order_item,11.0,,,,,,,111.0,,,,,,2.0,,,
,,,,,,,,,,order_item,255.0,,,,,,,111.0,,,,,,2.0,,,
,,,,,,,,,,order_item,318.0,,,,,,,112.0,,,,,,2.0,,,
,,,,,,,,,,order_item,807.0,,,,,,,113.0,,,,,,2.0,,,
,,,,,,,,,,order_item,112.0,,,,,,,113.0,,,,,,1.0,,,
,,,,,,,,,,order_item,99.0,,,,,,,113.0,,,,,,1.0,,,
,,,,,,,,,,order_item,844.0,,,,,,,113.0,,,,,,3.0,,,
,,,,,,,,,,order_item,321.0,,,,,,,114.0,,,,,,2.0,,,
,,,,,,,,,,order_item,786.0,,,,,,,114.0,,,,,,3.0,,,
,,,,,,,,,,order_item,658.0,,,,,,,114.0,,,,,,3.0,,,
,,,,,,,,,,order_item,926.0,,,,,,,115.0,,,,,,1.0,,,
,,,,,,,,,,order_item,907.0,,,,,,,115.0,,,,,,1.0,,,
,,,,,,,,,,order_item,760.0,,,,,,,115.0,,,,,,1.0,,,
,,,,,,,,,,order_item,120.0,,,,,,,116.0,,,,,,1.0,,,
,,,,,,,,,,order_item,217.0,,,,,,,116.0,,,,,,3.0,,,
,,,,,,,,,,order_item,581.0,,,,,,,116.0,,,,,,2.0,,,
,,,,,,,,,,order_item,821.0,,,,,,,116.0,,,,,,3.0,,,
,,,,,,,,,,order_item,712.0,,,,,,,116.0,,,,,,3.0,,,
,,,,,,,,,,order_item,488.0,,,,,,,116.0,,,,,,1.0,,,
,,,,,,,,,,order_item,327.0,,,,,,,117.0,,,,,,2.0,,,
,,,,,,,,,,order_item,199.0,,,,,,,117.0,,,,,,3.0,,,
,,,,,,,,,,order_item,2.0,,,,,,,117.0,,,,,,1.0,,,
,,,,,,,,,,order_item,828.0,,,,,,,117.0,,,,,,1.0,,,
,,,,,,,,,,order_item,701.0,,,,,,,117.0,,,,,,2.0,,,
,,,,,,,,,,order_item,887.0,,,,,,,118.0,,,,,,3.0,,,
,,,,,,,,,,order_item,142.0,,,,,,,118.0,,,,,,2.0,,,
,,,,,,,,,,order_item,318.0,,,,,,,118.0,,,,,,2.0,,,
,,,,,,,,,,order_item,754.0,,,,,,,119.0,,,,,,2.0,,,
,,,,,,,,,,order_item,663.0,,,,,,,119.0,,,,,,3.0,,,
,,,,,,,,,,order_item,328.0,,,,,,,119.0,,,,,,1.0,,,
,,,,,,,,,,order_item,599.0,,,,,,,119.0,,,,,,2.0,,,
,,,,,,,,,,order_item,670.0,,,,,,,119.0,,,,,,2.0,,,
,,,,,,,,,,order_item,935.0,,,,,,,120.0,,,,,,3.0,,,
,,,,,,,,,,order_item,323.0,,,,,,,120.0,,,,,,3.0,,,
,,,,,,,,,,order_item,708.0,,,,,,,120.0,,,,,,1.0,,,
,,,,,,,,,,order_item,196.0,,,,,,,120.0,,,,,,1.0,,,
,,,,,,,,,,order_item,537.0,,,,,,,121.0,,,,,,2.0,,,
,,,,,,,,,,order_item,541.0,,,,,,,121.0,,,,,,2.0,,,
,,,,,,,,,,order_item,200.0,,,,,,,122.0,,,,,,3.0,,,
,,,,,,,,,,order_item,577.0,,,,,,,122.0,,,,,,2.0,,,
,,,,,,,,,,order_item,318.0,,,,,,,122.0,,,,,,3.0,,,
,,,,,,,,,,order_item,886.0,,,,,,,122.0,,,,,,2.0,,,
,,,,,,,,,,order_item,223.0,,,,,,,123.0,,,,,,3.0,,,
,,,,,,,,,,order_item,981.0,,,,,,,123.0,,,,,,2.0,,,
,,,,,,,,,,order_item,713.0,,,,,,,124.0,,,,,,2.0,,,
,,,,,,,,,,order_item,783.0,,,,,,,124.0,,,,,,2.0,,,
,,,,,,,,,,order_item,537.0,,,,,,,125.0,,,,,,1.0,,,
,,,,,,,,,,order_item,625.0,,,,,,,125.0,,,,,,2.0,,,
,,,,,,,,,,order_item,83.0,,,,,,,125.0,,,,,,2.0,,,
,,,,,,,,,,order_item,957.0,,,,,,,126.0,,,,,,1.0,,,
,,,,,,,,,,order_item,126.0,,,,,,,126.0,,,,,,1.0,,,
,,,,,,,,,,order_item,976.0,,,,,,,127.0,,,,,,2.0,,,
,,,,,,,,,,order_item,708.0,,,,,,,127.0,,,,,,3.0,,,
,,,,,,,,,,order_item,274.0,,,,,,,127.0,,,,,,2.0,,,
,,,,,,,,,,order_item,1.0,,,,,,,127.0,,,,,,3.0,,,
,,,,,,,,,,order_item,64.0,,,,,,,127.0,,,,,,2.0,,,
,,,,,,,,,,order_item,531.0,,,,,,,128.0,,,,,,3.0,,,
,,,,,,,,,,order_item,579.0,,,,,,,129.0,,,,,,2.0,,,
,,,,,,,,,,order_item,228.0,,,,,,,129.0,,,,,,1.0,,,
,,,,,,,,,,order_item,242.0,,,,,,,130.0,,,,,,3.0,,,
,,,,,,,,,,order_item,649.0,,,,,,,130.0,,,,,,2.0,,,
,,,,,,,,,,order_item,888.0,,,,,,,131.0,,,,,,2.0,,,
,,,,,,,,,,order_item,638.0,,,,,,,131.0,,,,,,1.0,,,
,,,,,,,,,,order_item,799.0,,,,,,,131.0,,,,,,3.0,,,
,,,,,,,,,,order_item,525.0,,,,,,,131.0,,,,,,3.0,,,
,,,,,,,,,,order_item,374.0,,,,,,,132.0,,,,,,3.0,,,
,,,,,,,,,,order_item,682.0,,,,,,,132.0,,,,,,1.0,,,
,,,,,,,,,,order_item,28.0,,,,,,,132.0,,,,,,3.0,,,
,,,,,,,,,,order_item,167.0,,,,,,,133.0,,,,,,3.0,,,
,,,,,,,,,,order_item,658.0,,,,,,,133.0,,,,,,2.0,,,
,,,,,,,,,,order_item,731.0,,,,,,,133.0,,,,,,2.0,,,
,,,,,,,,,,order_item,567.0,,,,,,,134.0,,,,,,1.0,,,
,,,,,,,,,,order_item,2.0,,,,,,,134.0,,,,,,3.0,,,
,,,,,,,,,,order_item,422.0,,,,,,,134.0,,,,,,2.0,,,
,,,,,,,,,,order_item,68.0,,,,,,,135.0,,,,,,1.0,,,
,,,,,,,,,,order_item,158.0,,,,,,,135.0,,,,,,3.0,,,
,,,,,,,,,,order_item,474.0,,,,,,,136.0,,,,,,1.0,,,
,,,,,,,,,,order_item,732.0,,,,,,,136.0,,,,,,3.0,,,
,,,,,,,,,,order_item,947.0,,,,,,,136.0,,,,,,2.0,,,
,,,,,,,,,,order_item,550.0,,,,,,,137.0,,,,,,3.0,,,
,,,,,,,,,,order_item,524.0,,,,,,,137.0,,,,,,3.0,,,
,,,,,,,,,,order_item,429.0,,,,,,,137.0,,,,,,3.0,,,
,,,,,,,,,,order_item,814.0,,,,,,,138.0,,,,,,3.0,,,
,,,,,,,,,,order_item,126.0,,,,,,,138.0,,,,,,1.0,,,
,,,,,,,,,,order_item,738.0,,,,,,,138.0,,,,,,3.0,,,
,,,,,,,,,,order_item,178.0,,,,,,,138.0,,,,,,1.0,,,
,,,,,,,,,,order_item,393.0,,,,,,,139.0,,,,,,3.0,,,
,,,,,,,,,,order_item,286.0,,,,,,,139.0,,,,,,3.0,,,
,,,,,,,,,,order_item,771.0,,,,,,,139.0,,,,,,1.0,,,
,,,,,,,,,,order_item,237.0,,,,,,,140.0,,,,,,2.0,,,
,,,,,,,,,,order_item,190.0,,,,,,,140.0,,,,,,2.0,,,
,,,,,,,,,,order_item,815.0,,,,,,,140.0,,,,,,1.0,,,
,,,,,,,,,,order_item,394.0,,,,,,,140.0,,,,,,3.0,,,
,,,,,,,,,,order_item,618.0,,,,,,,140.0,,,,,,2.0,,,
,,,,,,,,,,order_item,94.0,,,,,,,141.0,,,,,,3.0,,,
,,,,,,,,,,order_item,30.0,,,,,,,141.0,,,,,,1.0,,,
,,,,,,,,,,order_item,768.0,,,,,,,141.0,,,,,,1.0,,,
,,,,,,,,,,order_item,326.0,,,,,,,141.0,,,,,,2.0,,,
,,,,,,,,,,order_item,164.0,,,,,,,141.0,,,,,,2.0,,,
,,,,,,,,,,order_item,146.0,,,,,,,141.0,,,,,,3.0,,,
,,,,,,,,,,order_item,375.0,,,,,,,141.0,,,,,,2.0,,,
,,,,,,,,,,order_item,877.0,,,,,,,142.0,,,,,,1.0,,,
,,,,,,,,,,order_item,933.0,,,,,,,142.0,,,,,,1.0,,,
,,,,,,,,,,order_item,730.0,,,,,,,143.0,,,,,,1.0,,,
,,,,,,,,,,order_item,500.0,,,,,,,143.0,,,,,,3.0,,,
,,,,,,,,,,order_item,709.0,,,,,,,143.0,,,,,,2.0,,,
,,,,,,,,,,order_item,947.0,,,,,,,143.0,,,,,,3.0,,,
,,,,,,,,,,order_item,118.0,,,,,,,143.0,,,,,,3.0,,,
,,,,,,,,,,order_item,360.0,,,,,,,144.0,,,,,,2.0,,,
,,,,,,,,,,order_item,338.0,,,,,,,145.0,,,,,,1.0,,,
,,,,,,,,,,order_item,143.0,,,,,,,145.0,,,,,,2.0,,,
,,,,,,,,,,order_item,123.0,,,,,,,146.0,,,,,,2.0,,,
,,,,,,,,,,order_item,34.0,,,,,,,146.0,,,,,,2.0,,,
,,,,,,,,,,order_item,218.0,,,,,,,147.0,,,,,,3.0,,,
,,,,,,,,,,order_item,398.0,,,,,,,147.0,,,,,,2.0,,,
,,,,,,,,,,order_item,236.0,,,,,,,147.0,,,,,,1.0,,,
,,,,,,,,,,order_item,319.0,,,,,,,147.0,,,,,,2.0,,,
,,,,,,,,,,order_item,910.0,,,,,,,148.0,,,,,,1.0,,,
,,,,,,,,,,order_item,73.0,,,,,,,148.0,,,,,,1.0,,,
,,,,,,,,,,order_item,983.0,,,,,,,148.0,,,,,,1.0,,,
,,,,,,,,,,order_item,157.0,,,,,,,148.0,,,,,,3.0,,,
,,,,,,,,,,order_item,313.0,,,,,,,148.0,,,,,,3.0,,,
,,,,,,,,,,order_item,700.0,,,,,,,149.0,,,,,,3.0,,,
,,,,,,,,,,order_item,66.0,,,,,,,149.0,,,,,,2.0,,,
,,,,,,,,,,order_item,105.0,,,,,,,149.0,,,,,,3.0,,,
,,,,,,,,,,order_item,501.0,,,,,,,150.0,,,,,,2.0,,,
,,,,,,,,,,order_item,650.0,,,,,,,150.0,,,,,,1.0,,,
,,,,,,,,,,order_item,762.0,,,,,,,150.0,,,,,,2.0,,,
,,,,,,,,,,order_item,477.0,,,,,,,150.0,,,,,,1.0,,,
,,,,,,,,,,order_item,714.0,,,,,,,150.0,,,,,,2.0,,,
,,,,,,,,,,order_item,854.0,,,,,,,151.0,,,,,,3.0,,,
,,,,,,,,,,order_item,322.0,,,,,,,151.0,,,,,,1.0,,,
,,,,,,,,,,order_item,4.0,,,,,,,151.0,,,,,,2.0,,,
,,,,,,,,,,order_item,138.0,,,,,,,151.0,,,,,,2.0,,,
,,,,,,,,,,order_item,44.0,,,,,,,151.0,,,,,,3.0,,,
,,,,,,,,,,order_item,89.0,,,,,,,152.0,,,,,,3.0,,,
,,,,,,,,,,order_item,622.0,,,,,,,152.0,,,,,,3.0,,,
,,,,,,,,,,order_item,974.0,,,,,,,152.0,,,,,,2.0,,,
,,,,,,,,,,order_item,597.0,,,,,,,153.0,,,,,,3.0,,,
,,,,,,,,,,order_item,500.0,,,,,,,153.0,,,,,,2.0,,,
,,,,,,,,,,order_item,497.0,,,,,,,154.0,,,,,,3.0,,,
,,,,,,,,,,order_item,661.0,,,,,,,154.0,,,,,,2.0,,,
,,,,,,,,,,order_item,592.0,,,,,,,154.0,,,,,,1.0,,,
,,,,,,,,,,order_item,585.0,,,,,,,155.0,,,,,,3.0,,,
,,,,,,,,,,order_item,673.0,,,,,,,155.0,,,,,,1.0,,,
,,,,,,,,,,order_item,947.0,,,,,,,155.0,,,,,,2.0,,,
,,,,,,,,,,order_item,628.0,,,,,,,155.0,,,,,,1.0,,,
,,,,,,,,,,order_item,522.0,,,,,,,156.0,,,,,,3.0,,,
,,,,,,,,,,order_item,880.0,,,,,,,156.0,,,,,,3.0,,,
,,,,,,,,,,order_item,966.0,,,,,,,156.0,,,,,,2.0,,,
,,,,,,,,,,order_item,433.0,,,,,,,156.0,,,,,,3.0,,,
,,,,,,,,,,order_item,239.0,,,,,,,156.0,,,,,,1.0,,,
,,,,,,,,,,order_item,226.0,,,,,,,157.0,,,,,,3.0,,,
,,,,,,,,,,order_item,773.0,,,,,,,157.0,,,,,,1.0,,,
,,,,,,,,,,order_item,770.0,,,,,,,157.0,,,,,,3.0,,,
,,,,,,,,,,order_item,467.0,,,,,,,157.0,,,,,,2.0,,,
,,,,,,,,,,order_item,519.0,,,,,,,157.0,,,,,,3.0,,,
,,,,,,,,,,order_item,38.0,,,,,,,158.0,,,,,,2.0,,,
,,,,,,,,,,order_item,874.0,,,,,,,158.0,,,,,,3.0,,,
,,,,,,,,,,order_item,699.0,,,,,,,158.0,,,,,,2.0,,,
,,,,,,,,,,order_item,877.0,,,,,,,158.0,,,,,,1.0,,,
,,,,,,,,,,order_item,980.0,,,,,,,158.0,,,,,,1.0,,,
,,,,,,,,,,order_item,956.0,,,,,,,159.0,,,,,,1.0,,,
,,,,,,,,,,order_item,476.0,,,,,,,159.0,,,,,,1.0,,,
,,,,,,,,,,order_item,146.0,,,,,,,159.0,,,,,,2.0,,,
,,,,,,,,,,order_item,811.0,,,,,,,159.0,,,,,,2.0,,,
,,,,,,,,,,order_item,664.0,,,,,,,159.0,,,,,,1.0,,,
,,,,,,,,,,order_item,660.0,,,,,,,160.0,,,,,,1.0,,,
,,,,,,,,,,order_item,6.0,,,,,,,160.0,,,,,,1.0,,,
,,,,,,,,,,order_item,175.0,,,,,,,160.0,,,,,,3.0,,,
,,,,,,,,,,order_item,259.0,,,,,,,161.0,,,,,,1.0,,,
,,,,,,,,,,order_item,276.0,,,,,,,161.0,,,,,,2.0,,,
,,,,,,,,,,order_item,139.0,,,,,,,162.0,,,,,,2.0,,,
,,,,,,,,,,order_item,309.0,,,,,,,162.0,,,,,,2.0,,,
,,,,,,,,,,order_item,245.0,,,,,,,163.0,,,,,,3.0,,,
,,,,,,,,,,order_item,322.0,,,,,,,163.0,,,,,,3.0,,,
,,,,,,,,,,order_item,701.0,,,,,,,163.0,,,,,,3.0,,,
,,,,,,,,,,order_item,294.0,,,,,,,163.0,,,,,,3.0,,,
,,,,,,,,,,order_item,666.0,,,,,,,163.0,,,,,,2.0,,,
,,,,,,,,,,order_item,820.0,,,,,,,164.0,,,,,,3.0,,,
,,,,,,,,,,order_item,786.0,,,,,,,165.0,,,,,,3.0,,,
,,,,,,,,,,order_item,281.0,,,,,,,165.0,,,,,,3.0,,,
